Date,Open,High,Low,Close,Volume,Weighted_Price,Weighted_Price_box,diff,Return,Volatility,Momentum,Log_Price,Price_Range,KMeans_Cluster,DBSCAN_Cluster
2014-09-30,445.7012016203704,445.896418287037,445.49318171296295,445.6939615740741,7.939879672154167,445.6961907986111,9.96631202172795,-0.47516891272952044,-0.17140798729027018,0.0950320895163793,-92.19964208669359,6.101878700895279,86.6785341527071,0,1
2014-10-31,364.2653909050179,364.5077815860215,364.00946931003585,364.2635499551971,13.438517960718189,364.2615479390681,9.471082327254138,-0.49522969447381193,-0.18271334720995946,0.02722621487295921,-81.43464285954298,5.900613666665084,86.8727421455918,0,1
2014-11-30,365.86835046296295,366.0713726851852,365.65277731481484,365.86745439814814,10.181584035772223,365.8649887152778,9.481704515045308,0.010622187791170745,0.004401894147986862,0.10491984172269136,1.603440776209652,5.904993902210794,46.56034239932565,0,1
2014-12-31,343.14443167562723,343.2849401881721,342.99041241039424,343.1390557795699,6.595919739369175,343.13971001344083,9.327311535086645,-0.1543929799586632,-0.06211383817193328,0.09485137301300056,-22.72527870183694,5.8410477086834085,12.682937039950504,0,1
2015-01-31,251.0163409498208,251.21039650537634,250.81341801075268,251.01751769713263,17.481049026918683,251.0144182907706,8.595484849961695,-0.7318266851249504,-0.26847750066310205,0.14228695650883807,-92.12529172267023,5.529486301314249,60.819625661868265,0,1
2015-02-28,233.87688740079363,233.9749181547619,233.7724558531746,233.88484548611112,8.722940713200892,233.8772767237103,8.434646751318413,-0.16083809864328202,-0.06827154266178026,0.11740691642075272,-17.137141567060297,5.459063151028683,58.763693899763034,0,1
2015-03-31,268.4398194444444,268.51732482078853,268.35237029569896,268.44061469534046,6.661841155883736,268.4375323140681,8.749703535692143,0.31505678437373064,0.14777089965514434,0.20817440335328827,34.5602555903578,5.596336572438937,17.280324986479783,0,1
2015-04-30,234.752875,234.81099467592594,234.69261597222223,234.7516064814815,5.896171223326852,234.7520230324074,8.443095424836594,-0.3066081108555494,-0.12548733029719972,0.1441168758760801,-33.6855092816607,5.462780502738285,19.705709761138184,0,1
2015-05-31,236.64883400537633,236.70154905913978,236.59138306451612,236.6442645609319,4.509684091524642,236.64650767249103,8.461301785709985,0.018206360873390892,0.008070152561889143,0.1366406236585319,1.8944846400836184,5.470784307696376,18.925167790443915,0,1
2015-06-30,236.71487245370372,236.7592974537037,236.66112685185183,236.7108071759259,5.376619883541435,236.7115259837963,8.461924421422541,0.0006226357125562743,0.00027474866181109725,0.07496051188649397,0.06501831130526625,5.471057862815286,1.1130252505273819,0,1
2015-07-31,279.14819892473116,279.2058046594982,279.08763732078853,279.14832414874553,8.91100834451725,279.1474912634408,8.84032618865505,0.37840176723250885,0.17927291501027054,0.1011694105185545,42.435965279644535,5.63531621899508,24.519206698678694,0,1
2015-08-31,252.96421214157706,253.01737298387096,252.90169444444444,252.96027531362006,9.37647099945699,252.96088872087813,8.61315753298052,-0.22716865567453048,-0.093809198943685,0.13872393071294717,-26.186602542562696,5.537180273748316,21.41102166058246,0,1
2015-09-30,233.5055712962963,233.57628981481483,233.41848333333334,233.49879027777777,13.18254589721551,233.49978368055554,8.430992460111598,-0.18216507286892103,-0.07693325691070108,0.15302518360902664,-19.461105040322593,5.45745466541493,22.906279960184875,0,1
2015-10-31,264.29707795698926,264.3867226702509,264.188646281362,264.29243122759857,15.991409882975358,264.2912195340502,8.713792178567092,0.2827997184554931,0.1318692264641219,0.1257073494122616,30.791435853494647,5.580828164229809,15.573607629829258,0,1
2015-11-30,347.9388166666667,348.20183981481483,347.64521689814813,347.93159166666663,20.526068399961343,347.9293662615741,9.36056012205356,0.6467679434864682,0.316462071176558,0.19682178044422277,83.63814672752392,5.854869512783705,59.21371108057342,0,1
2015-12-31,422.1504637096774,422.30483445340496,421.9822016129032,422.152708109319,9.467946308264786,422.14755197132615,9.831602253769882,0.47104213171632203,0.2133139450320345,0.09250882519050163,74.21818570975205,6.047720940849058,78.97499643200429,0,1
2016-01-31,411.4862311827957,411.6043575268817,411.33596370967746,411.48001097670254,6.45994727496483,411.4766408490143,9.768444635396705,-0.06315761837317702,-0.025277680925736234,0.17528622215832923,-10.67091112231185,6.022179575926482,40.12576799206795,0,1
2016-02-29,401.45463170498084,401.547529454023,401.3410665708812,401.4598390804598,5.188314814316332,401.45076670258624,9.707822750343679,-0.06062188505302579,-0.024365597341665213,0.13748839995711531,-10.025874146428066,5.997572770625731,10.350067769835439,0,1
2016-03-31,415.374420922939,415.4600423387097,415.2758194444444,415.3780224014337,3.5222962244789424,415.3720762768817,9.79166012653703,0.08383737619335108,0.034677501524387644,0.03435487185925786,13.921309574295492,6.031579274638411,7.182100781764948,0,1
2016-04-30,432.9618736111111,433.04397013888894,432.8779557870371,432.96401944444443,2.8198046244497688,432.96195474537035,9.8942389814041,0.10257885486707075,0.042347282046864,0.03650461462444542,17.58987846848862,6.072956868380851,15.791145497122466,0,1
2016-05-31,459.49637163978497,459.59105981182796,459.3868929211469,459.4987334229391,3.028418475385977,459.4932644489247,10.042450411016171,0.14821142961207023,0.06127861677628865,0.013692092003191748,26.53130970355437,6.132298228984537,22.211083812799956,0,1
2016-06-30,637.5534486111111,637.8407928240741,637.2310895833333,637.5588094907407,6.650372894047917,637.5460351273149,10.88265540436287,0.8402049933466991,0.3874981081429578,0.19403893283607626,178.05277067839017,6.459193771741747,111.25147601010617,0,1
2016-07-31,660.7403906810035,660.8883342293907,660.5891691308244,660.741247311828,2.6535050092000447,660.7397853382616,10.976846714714231,0.09419131035136097,0.03637972622057806,0.19592652935144753,23.193750210946746,6.494872405156209,110.10669171698979,0,1
2016-08-31,578.7475380824374,578.8901503136201,578.6004708781362,578.7487390232975,3.314050282609319,578.7467245743728,10.630113377286268,-0.3467333374279633,-0.1240928162391689,0.26164888333969066,-81.99306076388882,6.362591326398893,42.2653738967247,0,1
2016-09-30,602.6475990740742,602.7556145833333,602.5339289351851,602.644076388889,2.1220440547067128,602.6453047453704,10.735276936764304,0.10516355947803646,0.04129367676088935,0.09409948269452566,23.898580170997548,6.402986781640585,42.16825983086083,0,1
2016-10-31,638.4110625000001,638.4898741039426,638.3196807795699,638.4104413082438,2.260617546284498,638.407764672939,10.886206660828437,0.15092972406413274,0.05934246835736823,0.1010997482522103,35.76245992756867,6.46054238023818,30.02647548387659,0,1
2016-11-30,722.9504097222222,723.0582775462963,722.8288495370371,722.946531712963,3.570428847274306,722.9460171296297,11.216256421275602,0.3300497604471655,0.13242046405873564,0.048253227348104284,84.53825245669066,6.584716827630184,61.776385818345,0,1
2016-12-31,818.5903322132616,818.703830421147,818.4628797043011,818.5889590053764,3.870301843492159,818.5865003360215,11.552199170411782,0.33594274913617994,0.1322927036601167,0.042154767640945966,95.64048320639176,6.7087999451895906,90.14635779435734,0,1
2017-01-31,909.1065692204301,909.4523234767025,908.7281792114695,909.091789874552,7.496272770890009,909.0947154457884,11.840658827173982,0.28845965676219976,0.11056646435363193,0.01258069354361923,90.50821510976698,6.813548677002106,93.08614013832175,0,1
2017-02-28,1057.8366902281746,1058.171048611111,1057.5469885912698,1057.887990327381,5.206145777533234,1057.860679439484,12.265612253985772,0.4249534268117898,0.16364187522610996,0.02668270123618517,148.76596399369566,6.964948778343872,120.81334213775449,0,1
2017-03-31,1132.6019218189963,1133.160624327957,1132.0642717293908,1132.659176747312,7.192175510789874,1132.6214986559141,12.460257143418362,0.19464488943259006,0.07067170627425412,0.04664054615966141,74.76081921643004,7.033172653136577,113.7868731043196,0,1
2017-04-30,1206.6412925925927,1207.0365344907407,1206.3120650462963,1206.7246689814815,3.77916019861713,1206.6786402777777,12.642581153382134,0.18232400996377152,0.06538560473180799,0.05526555569234339,74.0571416218636,7.09645531684338,74.4092576937167,0,1
2017-05-31,1872.620345654122,1874.3453288530468,1870.714875672043,1872.5755974462365,10.384290184197132,1872.564036906362,13.956299135496192,1.313717982114058,0.5518332507114714,0.27933721765215347,665.8853966285842,7.535597798010622,407.5133497978771,0,1
2017-06-30,2618.74669837963,2620.645103472222,2616.530729166667,2618.613809953704,10.365393227822222,2618.634085243056,15.018595339010705,1.0622962035145136,0.3984216473415063,0.24868971229386314,746.0700483366938,7.870789924880509,706.3570930055394,0,1
2017-07-31,2492.8071113351257,2494.635602374552,2490.7595042562725,2492.803306675627,9.902455383252688,2492.7513811603944,14.859171375204335,-0.15942396380637014,-0.048071895493935424,0.31165627120435546,-125.88270408266135,7.8215434344868,399.3952332767518,0,1
2017-08-31,3817.857720878136,3820.7251787634405,3814.313553091398,3817.8128344534052,8.43738616703181,3817.677321796595,16.278240554133358,1.419069178929023,0.5315114658644529,0.3035858627449851,1324.9259406362007,8.24765939080337,731.3207101405267,0,1
2017-09-30,4087.456717824074,4091.0846319444445,4083.0619136574073,4087.24965162037,11.9850177456625,4087.2132287615736,16.513882618694577,0.23564206456121894,0.07060206618985165,0.3061693041041215,269.5359069649785,8.31586329020076,853.4622562216714,0,1
2017-10-31,5273.285331989247,5276.276207437276,5269.409086021506,5273.203874551971,8.354638813683692,5273.043624999999,17.415370091685524,0.9014874729909472,0.2901317670176293,0.2305410025965433,1185.8303962384257,8.570552638589298,774.2667940581325,0,1
2017-11-30,7733.838048611111,7740.175394444445,7725.970888425926,7733.4882428240735,11.192145329760185,7733.368143576389,18.836851722016515,1.421481630330991,0.4665852766534604,0.19838171689002357,2460.32451857639,8.953429071703669,1859.8313601049672,0,-1
2017-12-31,14814.54664874552,14836.659396729392,14786.749264112903,14814.40550828853,12.659463124099238,14813.090204469085,21.444137435344192,2.607285713327677,0.9154771801176134,0.32241191762083427,7079.7220608926955,9.603334047691261,4952.9141242746955,1,-1
2018-01-31,12921.142253610558,12939.95621440805,12900.745931003585,12920.905802669698,10.406118449870073,12920.687550422974,20.874594454373558,-0.5695429809706347,-0.1277520509174498,0.5233017020842772,-1892.402654046111,9.466662384164964,3665.4225516571,0,-1
2018-02-28,9386.539622271825,9398.428435267857,9373.832121031746,9386.387929563492,14.36507435088988,9386.29702703373,19.587533619606063,-1.2870608347674946,-0.27354508106447795,0.6485055607204451,-3534.3905233892438,9.147112674217732,2754.4868961848215,0,-1
2018-03-31,9047.644199820788,9055.823502240142,9039.460617159499,9047.596176299283,10.710267633825941,9047.631123879928,19.443444465312247,-0.14408915429381608,-0.03608088495158435,0.11975562251555802,-338.665903153802,9.110368768223632,2145.0399005212407,0,1
2018-04-30,7970.9687090277785,7976.371878472221,7965.029685416667,7970.891676388889,8.869676249025927,7970.815487326389,18.952622600035888,-0.4908218652763594,-0.1190163062363847,0.12051740592759366,-1076.8156365535388,8.98366753597281,739.1227343206098,0,1
2018-05-31,8448.712483198924,8454.011788530466,8442.620329301075,8448.639386424731,7.065985570842742,8448.4959968638,19.176904919723214,0.22428231968732604,0.05992868738423596,0.08955206383781773,477.6805095374102,9.041862073230803,539.5481882622969,0,1
2018-06-30,6791.190596527777,6794.693370370371,6786.974715740741,6791.144308796296,5.6842512455115735,6791.000747858797,18.34532423975707,-0.8315806799661445,-0.19618820315714047,0.13138535816242491,-1657.4952490050027,8.823500838099951,853.1736819205374,0,1
2018-07-31,7090.036921594982,7093.298049955197,7086.576324820789,7090.081306227598,5.413226549105959,7089.9981506496415,18.507243673348853,0.16191943359178396,0.04402847443141855,0.143499553184096,298.9974027908447,8.866581392501487,883.3842449653828,0,1
2018-08-31,6693.267000896058,6695.933434363799,6690.406715277777,6693.226593189965,5.407689231734318,6693.2084359319,18.29104929003433,-0.216194383314523,-0.05596471342963394,0.12066849691175859,-396.78971471774184,8.808998019011614,206.72238261877624,0,1
2018-09-30,6592.009428703704,6593.869824305556,6590.134417824074,6592.122117129629,3.7420117994708333,6592.03394699074,18.23418285117354,-0.05686643886079068,-0.015115992563149994,0.05027478425465464,-101.17448894115932,8.793768908044491,263.2003998996375,0,1
2018-10-31,6416.574006272401,6417.534443100359,6415.644258064516,6416.640444668458,2.6513682189948473,6416.598288026434,18.133793623798223,-0.10038922737531664,-0.026613282087904477,0.021064631433793165,-175.43565896430664,8.766799228253479,139.95661326108456,0,1
2018-11-30,5405.325909722223,5407.7111562499995,5402.9914384259255,5405.413835185185,7.9403106458497685,5405.360584895833,17.504922169583647,-0.6288714542145755,-0.1575971656224141,0.07915159514979145,-1011.2377031306005,8.595331425480623,640.5171128308216,0,1
2018-12-31,3672.515096326165,3674.6908048835126,3670.378613799283,3672.5775011200717,8.06616806898656,3672.540504032258,16.145432983283317,-1.3594891863003298,-0.3205743730965116,0.1472704263867462,-1732.8200808635752,8.208911191005333,1387.7511932845425,0,1
2019-01-31,3660.412417562724,3661.4793765681006,3659.430177643369,3660.504803315412,4.628966406104391,3660.4566937724016,16.134175517423532,-0.011257465859785043,-0.003290313679750856,0.15866177289677413,-12.083810259856364,8.205616350975875,1003.9506163462652,0,1
2019-02-28,3645.482071180556,3646.3911302083334,3644.645740823413,3645.5587837301587,5.0469100565587794,3645.519431485615,16.12021597406612,-0.01395954335741223,-0.004080710014190303,0.1829562961737068,-14.93726228678679,8.201528411214591,13.535623595739073,0,1
2019-03-31,3916.668523521505,3917.3404428763442,3916.006316084229,3916.7003160842296,3.6819027942271503,3916.6788996415776,16.366389777387585,0.2461738033214651,0.07438157257207667,0.04507378474776435,271.1594681559627,8.273254639975375,152.42506232893248,0,1
2019-04-30,5132.5566967592595,5134.548036111111,5130.532057638889,5132.617082175926,6.822053914353472,5132.563468171296,17.318177060512262,0.951787283124677,0.31043764364778204,0.16370735743524212,1215.8845685297188,8.543555330190651,791.9598798973248,0,1
2019-05-31,7211.206372311827,7216.544820564516,7205.61326859319,7210.945117831541,8.283174324990144,7211.077394825268,18.57116512284263,1.2529880623303669,0.40496604465653774,0.1702665461721368,2078.513926653972,8.883512315661255,1665.9160079043538,0,1
2019-06-30,9343.807753703702,9351.24048125,9335.997450694445,9343.36176574074,7.732595949787731,9343.601862847223,19.56961442396827,0.9984493011256426,0.2957289668742529,0.05927998950195504,2132.524468021955,9.142554114685362,2105.5769245601737,0,1
2019-07-31,10673.840732750896,10682.578762096775,10664.558571012545,10674.025068100358,8.320617619403226,10673.750783490144,20.09780841095279,0.5281939869845189,0.14235933210424623,0.13191996911601245,1330.1489206429214,9.275636492015423,1746.7619449697847,0,1
2019-08-31,10616.611279345878,10622.417112903226,10610.11472468638,10616.132124327956,5.596516286831317,10616.31881031586,20.076192156328826,-0.021616254623964437,-0.0053806739860479125,0.15056359126520946,-57.431973174283485,9.270241796849053,751.9311815811437,0,1
2019-09-30,9798.63729675926,9803.46610787037,9792.443278703704,9796.245444907408,4.912212644160648,9797.698032060185,19.7567375823151,-0.3194545740137258,-0.07710966417664689,0.11190680479895103,-818.6207782556758,9.190004801961397,490.05217977656866,0,1
2019-10-31,8362.191555107527,8367.80170878136,8357.72935483871,8361.89680734767,6.099156612260977,8362.404856518817,19.137293664823876,-0.6194439174912247,-0.1464928977036013,0.0705593613100922,-1435.2931755413683,9.031620902650866,1140.9305112837042,0,1
2019-11-30,8353.80894537037,8358.673149074075,8349.333468055556,8353.913537962962,4.341062957650695,8353.932275115742,19.133376641934564,-0.0039170228893112835,-0.0010131752227315882,0.07276567228539976,-8.47258140307531,9.030607335085898,831.1235212366281,0,1
2019-12-31,7243.4006025985655,7247.1248456541225,7239.779995519713,7243.38607280466,2.893984190671147,7243.422879144265,18.588086755371496,-0.5452898865630686,-0.13293253517022208,0.08036474207646463,-1110.5093959714768,8.887987193768854,643.6126641681417,0,1
2020-01-31,8306.426627464158,8311.34094780466,8302.042165994624,8306.529440412187,4.52968204547379,8306.584795418907,19.111424680379674,0.5233379250081782,0.14677617667964227,0.139929371201681,1063.161916274642,9.024924207268912,627.931281085146,0,1
2020-02-29,9651.033280890804,9658.067821599618,9645.583646551724,9651.310617337165,4.090133758014846,9651.498841594828,19.697311917206328,0.5858872368266539,0.16190938626397267,0.16603098915164352,1344.9140461759216,9.174972108127488,1206.7820082593137,0,1
2020-03-31,6940.80042876344,6947.696221326165,6933.7385996863795,6940.644954301075,10.789143505045027,6940.720051019265,18.427144895060994,-1.2701670221453334,-0.28086609500412374,0.2513818653547384,-2710.778790575563,8.845304868760305,1355.4028886294004,0,-1
2020-04-30,7168.351150925927,7172.119384953704,7164.475403240741,7168.38719537037,6.729668665908797,7168.3332836226855,18.548704140150466,0.1215592450894718,0.03279389327480442,0.2277072409876202,227.61323260342033,8.87756794232767,1503.6755314555983,0,1
2020-05-31,9232.13219937276,9237.781737455198,9226.531890681004,9232.232954525089,8.71758420624776,9232.169695508512,19.5225161110982,0.9738119709477324,0.2879102198834731,0.2848898689922565,2063.8364118858262,9.130557680842172,1262.4031310633898,0,1
2020-06-30,9461.366684722221,9464.717532407407,9458.03902800926,9461.474444444444,4.873555913717593,9461.399422395834,19.618886650555257,0.09637053945705887,0.02482945336228415,0.14964361113369495,229.2297268873226,9.15508126861612,1262.9409671808764,0,1
2020-07-31,9532.98374171147,9535.84337298387,9530.388746191757,9533.252137544803,4.386724326267921,9533.116999607975,19.648629708129807,0.029743057574549425,0.0075800179244500665,0.157106150349949,71.7175772121409,9.162631907517454,157.19359529717087,0,1
2020-08-31,11634.147571460573,11639.372483198924,11629.927307795699,11634.521487231183,4.37446250309095,11634.492212421595,20.44549841251762,0.796868704387812,0.22042897542325712,0.11822393635366432,2101.3752128136202,9.361815379304119,1234.4535545448518,0,1
2020-09-30,10660.152514583333,10664.290786574074,10656.145350694444,10660.086259722222,4.88857886664074,10660.168727893519,20.092705339992083,-0.35279307252553593,-0.08374439268504019,0.15608024888276917,-974.3234845280767,9.274363328473159,1051.6122254077093,0,1
2020-10-31,11819.948754928315,11823.82759094982,11816.307095206093,11820.106317204301,4.087521040953181,11820.047439572132,20.509819041131436,0.4171137011393533,0.10880491118716185,0.15387040218129286,1159.8787116786134,9.377636902902982,623.0376688225332,0,1
2020-11-30,16491.289329166666,16501.076050925927,16481.193997685186,16491.528068287036,6.649661052343055,16491.271861516205,21.899570874231458,1.3897518331000214,0.3951950654872467,0.24099708141249954,4671.224421944073,9.710647178138911,3086.7302004147814,0,-1
2020-12-31,21746.169204973117,21760.499976030464,21731.345793682794,21746.564990591396,5.722263739285395,21746.144991319445,23.107688861383128,1.2081179871516703,0.3186457159842193,0.14827468133346197,5254.87312980324,9.987237763133935,4965.907802495237,2,-1
2021-01-31,34527.710666890685,34567.700302419355,34486.0899343638,34527.83396034946,10.273185416459677,34527.33371600582,25.24200513361085,2.1343162722277214,0.5877450338801811,0.13865408764831968,12781.188724686377,10.449535533094734,9276.06241934361,2,-1
2021-02-28,45987.15625372024,46027.45483829365,45945.98761631945,45987.691567460315,5.940728711679068,45987.07256894841,26.641267224077815,1.3992620904669657,0.3319033826127791,0.15168232106375906,11459.738852942588,10.736137349869873,12126.465338379689,2,-1
2021-03-31,54540.55309655018,54576.1629952957,54505.14250380824,54541.77411200717,3.560578212905466,54540.90817691532,27.50306024237024,0.861793018292424,0.1860052212530412,0.203361788061356,8553.83560796691,10.90672464252968,10041.886284360236,2,-1
2021-04-30,57130.22702777778,57162.6205238426,57097.948013657406,57130.73024305556,3.2277057609314816,57130.38145208333,27.741219021748318,0.23815877937807883,0.04747763397647309,0.14222879010719572,2589.473275168013,10.953108832278307,5831.620819804819,2,-1
2021-05-31,47081.1155499552,47126.617289426526,47037.21627150537,47081.219338485666,4.705741793577509,47081.54211234319,26.75878577095846,-0.9824332507898568,-0.17589309023200472,0.18259917886170415,-10048.839339740145,10.75965755550578,5217.385775846133,2,-1
2021-06-30,35782.04411782408,35807.29951921296,35756.103230787034,35781.954133796295,3.331911127861806,35781.85025040509,25.41299148084354,-1.3457942901149202,-0.24000258604476976,0.15091354301400844,-11299.691861938096,10.485224014326127,10680.371347474214,2,-1
2021-07-31,34202.18727912186,34217.87116263441,34186.00206496416,34202.72743458782,1.8014803354805107,34202.19698532706,25.196829013771854,-0.21616246707168685,-0.04414677424513991,0.0998554106739394,-1579.6532650780355,10.440074397784928,7024.432023461825,2,-1
2021-08-31,45534.775739023295,45555.43589247312,45512.79078763441,45534.96762231183,1.8013776988201164,45534.49251036066,26.59197534561859,1.3951463318467354,0.3313323857498167,0.29033536602858906,11332.295525033602,10.726247356026892,6137.728371246695,2,-1
2021-09-30,46084.2652574074,46105.27092476852,46062.22125578704,46084.412910416664,1.621990280106713,46084.04258709491,26.6517748345312,0.05979948891260989,0.012068874526474982,0.20251501522767254,549.5500767342528,10.738243720526174,6706.976244401371,2,-1
2021-10-31,57574.921953853045,57600.345423611114,57549.05350358423,57575.79771393369,1.7730703979771505,57575.02964874552,27.781187018937587,1.1294121844063874,0.24934850365901862,0.16580720175483463,11490.987061650609,10.960861608137236,6798.52096070274,2,-1
